id_client,nom,prenom,date_naissance,nationalite,pays_residence,risque_pays,classification_pays,profession,secteur_activite,segment,patrimoine_declare,revenus_declare,structure_juridique,est_pep,type_pep,est_mep,est_sous_sanctions,est_declare_crf,screening_worldcheck,screening_dowjones,date_entree_relation
CLI_0578,Dos Santos,Amélie,1968-11-01,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,3401086.97,267018.51,physique,False,,False,False,False,clear,clear,2016-07-31
CLI_0579,Le Roux,Charlotte,1954-04-14,Sweden,Sweden,0,FAIBLE,Banquier privé,Finance,HNWI,1000000.0,57362.03,physique,False,,False,False,False,clear,clear,2018-01-05
CLI_0580,Meunier,Suzanne,1996-02-28,France,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,699066.82,82674.81,physique,False,,False,False,False,clear,pending,2017-07-09
CLI_0581,Collet,Tristan,1966-09-18,France,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,506560.26,52145.92,physique,False,,False,False,False,clear,clear,2022-11-16
CLI_0582,Fernandez,Amélie,1959-08-22,Belgium,Belgium,0,FAIBLE,Ancien ministre,Politique,HNWI,1482586.06,85341.46,physique,True,PPE1,False,False,False,clear,clear,2024-07-14
CLI_0583,Guyon,Camille,1991-06-01,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,569841.05,55584.75,physique,False,,False,False,False,clear,clear,2018-03-09
CLI_0584,Salmon,Étienne,1986-10-30,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,9717947.59,829287.21,physique,False,,False,False,False,clear,clear,2020-05-07
CLI_0585,Garcia,Claire,1987-04-14,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2251948.45,171921.76,physique,False,,False,False,False,clear,clear,2022-09-01
CLI_0586,Morin,Auguste,1954-01-13,Finland,Finland,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,2359014.28,244112.64,physique,False,,False,False,False,clear,clear,2016-07-27
CLI_0587,Olivier,Valentine,1956-01-25,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,368153.64,43427.75,physique,False,,False,False,False,clear,hit,2023-12-05
CLI_0588,Barre,Nathalie,1970-10-30,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1093734.93,113271.11,physique,False,,False,False,False,clear,clear,2017-01-31
CLI_0589,Martel,Manon,1985-10-08,Spain,Spain,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,616697.76,70135.33,physique,False,,False,False,False,clear,clear,2024-05-25
CLI_0590,Rossi,Timothée,1960-12-13,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1088968.33,107499.79,physique,False,,False,False,False,pending,clear,2019-12-24
CLI_0591,Lecomte,Lucie,1946-06-29,France,France,0,FAIBLE,Notaire,Juridique,mass_affluent,455261.15,48622.8,physique,False,,False,False,False,clear,clear,2024-04-26
CLI_0592,Mace,Laetitia,1948-11-09,Germany,Germany,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1419250.95,97305.06,physique,False,,False,False,False,clear,clear,2020-01-06
CLI_0593,Fischer,Henriette,1954-07-14,Belgium,Belgium,0,FAIBLE,Ancien ministre,Politique,HNWI,2772571.75,151684.31,physique,True,PPE1,False,False,False,clear,clear,2021-04-10
CLI_0594,Coste,Louise,1990-02-25,Italy,Italy,0,FAIBLE,Directeur financier,Finance,HNWI,2504409.34,197853.34,physique,False,,False,False,False,clear,clear,2023-06-25
CLI_0595,Chevalier,Xavier,1952-12-04,Belgium,Belgium,0,FAIBLE,Rentier,Patrimoine,HNWI,4099099.86,481021.97,physique,False,,False,False,False,clear,clear,2021-10-19
CLI_0596,Valentin,Virginie,1954-01-23,Belgium,Belgium,0,FAIBLE,Expert comptable,Finance,HNWI,1387464.48,88860.66,physique,False,,False,False,False,clear,clear,2016-11-25
CLI_0597,Joly,Catherine,1970-10-13,Italy,Italy,0,FAIBLE,Rentier,Patrimoine,HNWI,1641445.06,129461.9,physique,False,,False,False,False,clear,clear,2025-01-08
CLI_0598,Lopez,Françoise,1993-05-16,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,299088.42,26675.02,physique,False,,False,False,False,clear,clear,2021-08-19
CLI_0599,Mendès,Marthe,1993-05-24,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1452787.55,76934.2,physique,False,,False,False,False,clear,clear,2022-10-04
CLI_0600,Pineau,Dorothée,1951-04-10,Sweden,Sweden,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,514484.24,57622.42,moral,False,,False,False,False,clear,clear,2025-04-28
CLI_0601,Étienne,Bernadette,1963-03-16,Denmark,France,0,FAIBLE,Notaire,Juridique,mass_affluent,598867.38,68994.85,physique,False,,False,False,False,clear,clear,2024-06-06
CLI_0602,Fouquet,Lucy,1986-07-10,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,1039743.15,120074.75,physique,False,,False,False,False,clear,clear,2016-12-29
CLI_0603,Gaillard,Laurence,1984-05-21,Monaco,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,626461.36,45201.88,physique,False,,False,False,False,clear,clear,2019-04-03
CLI_0604,Hebert,Rémy,1947-12-25,Sweden,Sweden,0,FAIBLE,Héritier,Patrimoine,HNWI,5121441.5,580597.65,physique,False,,False,False,False,clear,clear,2020-08-12
CLI_0605,Bègue,Élise,1974-08-21,Spain,France,0,FAIBLE,Héritier,Patrimoine,mass_affluent,521974.47,39356.8,physique,False,,False,False,False,clear,clear,2024-09-14
CLI_0606,Courtois,Aimé,1955-12-10,Finland,Finland,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,7376110.82,852254.79,moral,False,,False,False,False,clear,clear,2020-11-26
CLI_0607,Hubert,William,1987-03-05,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1153541.76,64144.56,physique,False,,False,False,False,clear,clear,2018-06-24
CLI_0608,Le Goff,Roger,1970-08-06,Luxembourg,Luxembourg,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,85443.42,physique,False,,False,False,False,clear,clear,2021-06-01
CLI_0609,Boulay,Jérôme,1976-11-05,Portugal,Portugal,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,217186.54,20605.99,physique,False,,False,False,False,clear,clear,2023-08-17
CLI_0610,Martins,Adélaïde,1962-11-03,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,5650366.78,617512.93,physique,False,,False,False,False,clear,clear,2024-02-20
CLI_0611,Evrard,Laurence,1970-05-13,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,3134737.38,247690.49,physique,False,,False,False,False,clear,clear,2025-03-19
CLI_0612,Le Gall,Benjamin,1950-08-10,Sweden,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1907093.15,107232.72,physique,False,,False,False,False,clear,clear,2024-02-06
CLI_0613,Regnier,Audrey,1979-07-29,Portugal,France,0,FAIBLE,Expert comptable,Finance,mass_affluent,494838.86,28806.81,moral,False,,False,False,False,clear,clear,2021-10-04
CLI_0614,Bruneau,Maggie,1980-08-12,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1000000.0,84591.77,physique,False,,False,False,False,clear,clear,2017-07-21
CLI_0615,Denis,Rémy,1986-04-01,Spain,Spain,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,10984836.57,1299824.41,physique,False,,False,False,False,clear,clear,2025-05-08
CLI_0616,Leconte,Anaïs,1965-11-07,Belgium,Belgium,0,FAIBLE,Directeur financier,Finance,HNWI,2170471.16,140766.42,physique,False,,False,False,False,clear,clear,2018-05-25
CLI_0617,Leroux,Claude,1952-12-03,Sweden,France,0,FAIBLE,Notaire,Juridique,HNWI,2140556.41,247774.83,physique,False,,False,False,False,clear,clear,2022-05-27
CLI_0618,Lefèvre,Raymond,1964-02-12,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,3295395.13,370586.35,physique,False,,False,False,False,clear,clear,2022-01-17
CLI_0619,Hubert,Alfred,1976-04-25,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,536275.71,31199.95,physique,False,,False,False,False,clear,clear,2021-05-03
CLI_0620,Guichard,Stéphanie,1988-06-10,Denmark,Finland,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,483861.32,55581.24,physique,False,,False,False,False,clear,clear,2023-11-08
CLI_0621,Fernandes,Constance,1958-09-11,Portugal,Portugal,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1140147.14,61255.04,physique,False,,False,False,False,clear,clear,2018-02-05
CLI_0622,Schmitt,Alain,1945-08-06,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2758031.75,328805.1,physique,False,,False,False,False,clear,clear,2017-08-06
CLI_0623,Lemonnier,Emmanuelle,1967-02-23,Portugal,Portugal,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,939224.49,101041.79,physique,False,,False,False,False,clear,clear,2024-04-16
CLI_0624,Bègue,Vincent,1959-10-14,Monaco,Monaco,19,INTERDIT,Dirigeant PME,Industrie,mass_affluent,757794.88,73796.79,physique,False,,False,False,False,clear,clear,2022-05-11
CLI_0625,Laporte,Marc,1978-03-22,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,6047954.29,497240.56,physique,False,,False,False,False,clear,clear,2019-05-28
CLI_0626,Chevalier,Julie,1954-05-24,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,360596.08,36495.27,physique,False,,False,False,False,clear,clear,2022-10-23
CLI_0627,Rey,Pénélope,1994-06-14,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,92160.41,physique,False,,False,False,False,clear,clear,2018-11-10
CLI_0628,Riou,Aurélie,1967-03-25,Italy,Italy,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,420704.19,43197.53,physique,False,,False,False,False,clear,clear,2022-11-24
CLI_0629,Leroy,Marc,1976-08-07,France,France,0,FAIBLE,Banquier privé,Finance,HNWI,2061629.89,156110.69,physique,False,,False,False,False,clear,clear,2017-06-17
CLI_0630,Gros,Agnès,1951-06-23,France,France,0,FAIBLE,Expert comptable,Finance,HNWI,4264920.35,340431.05,physique,False,,False,False,False,clear,clear,2019-03-04
CLI_0631,Pascal,Madeleine,1979-12-13,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1000000.0,82775.34,physique,False,,False,False,False,clear,clear,2019-01-13
CLI_0632,Dubois,Marianne,1952-10-04,Norway,Norway,0,FAIBLE,Directeur financier,Finance,mass_affluent,815714.85,45155.75,physique,False,,False,False,False,clear,clear,2023-10-02
CLI_0633,Breton,Camille,1968-12-03,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,415316.78,21238.81,physique,False,,False,False,False,clear,clear,2017-04-23
CLI_0634,Legendre,Marie,1976-02-22,Finland,Finland,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1470603.25,142528.21,physique,False,,False,False,False,clear,clear,2023-12-29
CLI_0635,Renard,Léon,1977-08-29,Sweden,Sweden,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,87406.32,physique,False,,False,False,False,clear,clear,2020-09-18
CLI_0636,Camus,Marc,1971-03-29,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,1000000.0,106919.27,physique,False,,False,False,False,clear,clear,2023-05-01
CLI_0637,Collin,Philippine,1957-02-25,Belgium,Belgium,0,FAIBLE,Banquier privé,Finance,mass_affluent,614932.78,38848.67,physique,False,,False,False,False,clear,clear,2021-03-22
CLI_0638,Bernard,Eugène,1968-01-22,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,2087176.13,165996.34,physique,False,,False,False,False,clear,clear,2018-10-12
CLI_0639,Antoine,Marguerite,1968-08-21,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1000000.0,108368.7,physique,False,,False,False,False,clear,clear,2025-01-09
CLI_0640,Martel,Marianne,1957-08-25,Portugal,Portugal,0,FAIBLE,Parlementaire,Politique,HNWI,1000000.0,119931.85,physique,True,PPE1,False,False,False,clear,clear,2017-06-17
CLI_0641,Ledoux,Thérèse,1988-05-24,Portugal,Portugal,0,FAIBLE,Héritier,Patrimoine,HNWI,1567434.42,124674.23,physique,False,,False,False,False,clear,clear,2021-05-15
CLI_0642,Gautier,Lorraine,1976-10-13,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,6377680.73,390909.36,physique,False,,False,False,False,clear,clear,2025-03-09
CLI_0643,Roger,Victoire,1991-01-05,Belgium,Belgium,0,FAIBLE,Notaire,Juridique,HNWI,1653303.65,97844.33,physique,False,,False,False,False,clear,clear,2021-09-07
CLI_0644,Lacroix,Hugues,1955-04-08,Finland,Finland,0,FAIBLE,Directeur financier,Finance,HNWI,1000000.0,69772.01,physique,False,,False,False,False,clear,clear,2019-10-23
CLI_0645,Meunier,Adrienne,1994-10-05,France,France,0,FAIBLE,Expert comptable,Finance,HNWI,1669408.37,148540.85,moral,False,,False,False,False,clear,clear,2019-04-26
CLI_0646,Maillard,Véronique,1967-07-22,Belgium,Belgium,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1638175.21,152726.1,physique,False,,False,False,False,clear,clear,2020-01-29
CLI_0647,Humbert,Louis,1981-08-15,Portugal,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,111158.7,physique,False,,False,False,False,clear,clear,2024-09-04
CLI_0648,Leroy,Claire,1970-05-13,Luxembourg,Luxembourg,0,FAIBLE,Banquier privé,Finance,HNWI,1908815.77,210136.03,moral,False,,False,False,False,clear,clear,2024-01-22
CLI_0649,Millet,Richard,1985-10-09,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1686803.42,144074.54,physique,False,,False,False,False,clear,clear,2020-04-22
CLI_0650,Regnier,Josette,1949-01-09,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,3227906.86,344224.52,physique,False,,False,False,False,clear,clear,2021-05-13
CLI_0651,Labbé,Yves,1951-11-10,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,7233758.21,477230.85,physique,False,,False,False,False,clear,clear,2020-09-30
CLI_0652,Gallet,Franck,1969-05-12,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,4362673.09,437287.31,physique,False,,False,False,False,clear,clear,2022-06-11
CLI_0653,Weber,Emmanuelle,1984-12-27,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,1642578.66,148191.82,physique,False,,False,False,False,pending,clear,2022-08-05
CLI_0654,Collet,Arthur,1979-11-28,Sweden,Sweden,0,FAIBLE,Parlementaire,Politique,HNWI,1000000.0,71302.61,physique,True,PPE1,False,False,False,clear,clear,2024-08-09
CLI_0655,Lagarde,Suzanne,1990-02-17,Italy,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,12011221.1,1125513.61,physique,False,,False,False,False,clear,clear,2024-06-24
CLI_0656,Teixeira,Isabelle,1968-10-18,Finland,Finland,0,FAIBLE,Directeur financier,Finance,HNWI,2066677.71,208232.06,physique,False,,False,False,False,clear,pending,2017-03-06
CLI_0657,Fabre,Alphonse,1961-07-30,France,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2002186.73,224890.33,physique,False,,False,False,False,clear,clear,2022-09-07
CLI_0658,Munoz,Noémi,1967-03-20,France,France,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1949556.44,145852.43,physique,False,,False,False,False,clear,clear,2021-07-30
CLI_0659,Baron,Nicolas,1974-11-03,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2277660.4,256473.04,physique,False,,False,False,False,clear,clear,2020-02-18
CLI_0660,De Sousa,Madeleine,1987-11-03,France,France,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1792187.88,182132.64,physique,False,,False,False,False,clear,clear,2021-01-17
CLI_0661,Bourdon,Henriette,1977-03-24,Italy,Italy,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1327007.01,148884.41,physique,False,,False,False,False,clear,clear,2019-04-22
CLI_0662,Mary,Roland,1949-01-21,Belgium,Belgium,0,FAIBLE,Expert comptable,Finance,HNWI,1352139.54,161926.59,physique,False,,False,False,False,clear,clear,2016-11-19
CLI_0663,Thomas,Aimé,1991-10-21,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1937817.14,168667.37,physique,False,,False,False,False,clear,clear,2019-09-19
CLI_0664,Blanchet,Eugène,1987-10-06,France,France,0,FAIBLE,Notaire,Juridique,mass_affluent,355980.09,32046.59,physique,False,,False,False,False,clear,clear,2020-03-12
CLI_0665,Gaudin,Julie,1961-01-10,Spain,Spain,0,FAIBLE,Entrepreneur tech,Technologie,HNWI,1203817.06,139134.1,physique,False,,False,False,False,clear,clear,2022-08-05
CLI_0666,Da Silva,Jeanne,1950-07-18,Portugal,Portugal,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,461654.52,41365.85,physique,False,,False,False,False,clear,clear,2023-07-28
CLI_0667,Dupont,Lorraine,1986-12-20,Portugal,Portugal,0,FAIBLE,Expert comptable,Finance,HNWI,1658652.27,100230.34,physique,False,,False,False,False,clear,clear,2020-11-14
CLI_0668,Gilles,Victoire,1992-02-25,Spain,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,5681893.47,576791.14,physique,False,,False,False,False,clear,clear,2024-05-13
CLI_0669,Duhamel,Aurélie,1977-01-01,Belgium,Belgium,0,FAIBLE,Banquier privé,Finance,HNWI,1000000.0,116861.78,physique,False,,False,False,False,clear,clear,2024-08-02
CLI_0670,Hamel,Julien,1964-09-13,Belgium,Belgium,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,684608.72,35139.7,physique,False,,False,False,False,clear,clear,2019-01-16
CLI_0671,Louis,Susan,1995-06-10,Sweden,Sweden,0,FAIBLE,Médecin chirurgien,Santé,HNWI,4743375.8,547240.49,physique,False,,False,False,False,clear,clear,2022-01-24
CLI_0672,Delattre,Joseph,1975-01-02,Belgium,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,67888.82,physique,False,,False,False,False,clear,clear,2019-04-21
CLI_0673,Potier,Alexandrie,1985-05-29,France,France,0,FAIBLE,Expert comptable,Finance,mass_affluent,385742.36,23133.83,physique,False,,False,False,False,clear,clear,2023-07-07
CLI_0674,Meunier,Alfred,1989-08-24,Sweden,Sweden,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1528796.52,117646.1,physique,False,,False,False,False,clear,clear,2019-03-27
CLI_0675,Henry,Martin,1983-12-15,France,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,251952.37,22935.75,physique,False,,False,False,False,clear,clear,2024-07-29
CLI_0676,Costa,Éléonore,1960-02-25,France,France,0,FAIBLE,Notaire,Juridique,HNWI,1150294.23,136852.36,physique,False,,False,False,False,clear,clear,2017-04-18
CLI_0677,Gilles,Guy,1952-04-09,Sweden,Sweden,0,FAIBLE,Médecin chirurgien,Santé,HNWI,1000000.0,61716.72,physique,False,,True,False,False,clear,clear,2021-08-19
CLI_0678,Weiss,François,1951-03-28,France,France,0,FAIBLE,Directeur financier,Finance,HNWI,6760377.64,414405.34,physique,False,,False,False,False,clear,clear,2021-03-21
CLI_0679,Rodrigues,Hortense,1953-03-19,Portugal,Portugal,0,FAIBLE,Rentier,Patrimoine,HNWI,3816998.26,446662.09,physique,False,,False,False,False,clear,clear,2022-11-02
CLI_0680,Martinez,Gilles,1989-10-12,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,mass_affluent,735732.62,86175.98,moral,False,,False,False,False,clear,clear,2018-07-31
CLI_0681,Maillot,Matthieu,1957-02-14,Norway,Luxembourg,0,FAIBLE,Expert comptable,Finance,mass_affluent,590466.88,58592.61,physique,False,,True,False,False,clear,clear,2024-06-14
CLI_0682,Girard,Paul,1991-09-13,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,118042.73,physique,False,,False,False,False,clear,clear,2017-12-07
CLI_0683,Leblanc,Danielle,1972-07-19,Finland,Finland,0,FAIBLE,Banquier privé,Finance,mass_affluent,358682.15,23496.0,physique,False,,False,False,False,clear,clear,2021-04-11
CLI_0684,Faivre,Gérard,1963-11-14,Italy,France,0,FAIBLE,Dirigeant PME,Industrie,HNWI,2792819.43,328744.89,physique,False,,False,False,False,clear,clear,2023-02-27
CLI_0685,Schmitt,Maryse,1972-07-19,Belgium,Belgium,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,84580.79,physique,False,,False,False,False,clear,clear,2018-08-24
CLI_0686,Rodriguez,Martine,1974-10-31,Finland,Belgium,0,FAIBLE,Notaire,Juridique,mass_affluent,588421.83,64657.87,physique,False,,False,False,False,clear,clear,2022-11-23
CLI_0687,Labbé,Juliette,1965-03-06,Finland,Finland,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1675751.4,137034.28,physique,False,,False,False,False,clear,clear,2021-10-11
CLI_0688,Blanc,Frédérique,1952-12-17,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,1525183.72,129168.16,physique,False,,False,False,False,clear,clear,2022-02-06
CLI_0689,Lévy,Pauline,1995-07-24,France,France,0,FAIBLE,Héritier,Patrimoine,HNWI,3261415.88,293616.7,physique,False,,False,False,False,clear,hit,2020-03-16
CLI_0690,Étienne,Odette,1988-01-02,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,528450.98,27453.61,physique,False,,False,False,False,clear,clear,2024-03-16
CLI_0691,Dos Santos,Auguste,1969-01-11,France,Luxembourg,0,FAIBLE,Rentier,Patrimoine,HNWI,1540047.29,133025.05,moral,False,,False,False,False,clear,clear,2020-01-25
CLI_0692,Gay,Océane,1980-03-27,France,France,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,703435.82,78999.97,moral,False,,False,False,False,clear,clear,2019-07-19
CLI_0693,Rocher,Jeanne,1974-01-29,Italy,Italy,0,FAIBLE,Dirigeant PME,Industrie,HNWI,1000000.0,70644.17,physique,False,,False,False,False,clear,clear,2023-06-18
CLI_0694,Baudry,Jérôme,1960-05-04,Luxembourg,France,0,FAIBLE,Expert comptable,Finance,mass_affluent,566014.09,52835.23,physique,False,,False,False,False,clear,clear,2025-02-05
CLI_0695,Deschamps,Margaud,1948-04-30,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,560867.8,61053.02,physique,False,,False,False,False,clear,clear,2018-08-12
CLI_0696,Texier,Pauline,1956-02-21,France,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,390889.98,28072.42,physique,False,,False,False,False,clear,clear,2019-02-09
CLI_0697,Carlier,Valentine,1946-03-21,France,France,0,FAIBLE,Rentier,Patrimoine,mass_affluent,504061.32,59438.39,physique,False,,False,False,False,clear,clear,2024-10-18
CLI_0698,Perrier,Thibault,1964-03-15,France,France,0,FAIBLE,Banquier privé,Finance,mass_affluent,268217.79,17189.62,physique,False,,False,False,False,clear,clear,2021-07-15
CLI_0699,Dupuis,Inès,1981-04-02,Belgium,Belgium,0,FAIBLE,Médecin chirurgien,Santé,HNWI,3785993.57,300262.12,physique,False,,False,False,False,clear,clear,2020-11-15
CLI_0700,Colin,Richard,1985-04-24,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,410872.88,34370.43,physique,False,,True,False,False,clear,clear,2020-09-22
CLI_0701,Carlier,Denis,1954-06-14,France,France,0,FAIBLE,Médecin chirurgien,Santé,mass_affluent,358940.1,20841.23,physique,False,,False,False,False,clear,clear,2024-12-22
CLI_0702,Lebon,Julien,1994-08-15,Italy,Italy,0,FAIBLE,Dirigeant PME,Industrie,mass_affluent,673069.38,49663.92,physique,False,,False,False,False,clear,clear,2018-03-13
CLI_0703,Guyon,Capucine,1993-07-31,Finland,Finland,0,FAIBLE,Héritier,Patrimoine,HNWI,1211002.9,78372.01,physique,False,,False,False,False,clear,clear,2022-01-31
CLI_0704,Hoareau,Noël,1984-03-14,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1000000.0,60110.26,physique,False,,False,False,False,clear,clear,2018-10-29
CLI_0705,Boutin,Luce,1979-10-05,France,France,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,1000000.0,91112.81,physique,False,,False,False,False,clear,clear,2016-07-31
CLI_0706,Colas,Pénélope,1959-05-30,Denmark,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,563771.32,36445.92,physique,False,,False,False,False,clear,clear,2018-08-18
CLI_0707,Germain,Amélie,1949-03-18,France,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1000000.0,62529.9,physique,False,,False,False,False,clear,clear,2023-12-28
CLI_0708,Germain,Anne,1984-07-28,Luxembourg,Luxembourg,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,6772331.19,442685.89,physique,False,,False,False,False,clear,clear,2021-02-24
CLI_0709,Brun,Aurore,1996-05-30,France,France,0,FAIBLE,Rentier,Patrimoine,HNWI,1000000.0,102613.59,physique,False,,False,False,False,clear,clear,2023-08-31
CLI_0710,Millet,Patrick,1984-12-15,Sweden,France,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,6501343.84,469341.31,physique,False,,False,False,False,clear,clear,2018-10-13
CLI_0711,Dubois,Anouk,1955-10-11,Belgium,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,HNWI,2298373.43,159391.62,physique,False,,False,False,False,clear,clear,2018-12-09
CLI_0712,Bernier,Bertrand,1965-05-02,Spain,Belgium,0,FAIBLE,Promoteur immobilier,Immobilier,mass_affluent,425625.34,26961.22,physique,False,,False,False,False,clear,clear,2023-12-29
CLI_0713,Carre,Nicolas,1970-08-18,Portugal,Portugal,0,FAIBLE,Avocat d'affaires,Juridique,HNWI,1353976.86,105971.41,physique,False,,False,False,False,clear,clear,2024-03-23
CLI_0714,Roy,Michelle,1990-05-27,France,France,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,518997.55,33574.6,physique,False,,False,False,False,clear,clear,2021-10-19
CLI_0715,Maillet,Aurore,1957-11-08,France,France,0,FAIBLE,Banquier privé,Finance,mass_affluent,435803.23,43081.72,physique,False,,False,False,False,clear,clear,2023-08-01
CLI_0716,Dupuis,Antoinette,1948-08-02,Spain,France,0,FAIBLE,Notaire,Juridique,HNWI,4292205.74,316711.38,physique,False,,False,False,False,clear,clear,2018-04-09
CLI_0717,Richard,Paulette,1951-10-09,Italy,Italy,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,463096.65,54036.26,physique,False,,False,False,False,clear,clear,2019-08-15
CLI_0718,Samson,Augustin,1960-03-24,Belgium,Belgium,0,FAIBLE,Rentier,Patrimoine,mass_affluent,469827.42,39105.82,physique,False,,False,False,False,hit,clear,2024-09-25
CLI_0719,Leblanc,Marianne,1953-11-23,France,France,0,FAIBLE,Chef d'entreprise,Commerce,mass_affluent,382527.23,24125.4,physique,False,,False,False,False,hit,clear,2024-01-21
CLI_0720,Parent,Marguerite,1956-04-24,France,France,0,FAIBLE,Directeur financier,Finance,mass_affluent,432449.9,49163.88,physique,False,,False,False,False,pending,clear,2022-02-08
CLI_0721,Coulon,Emmanuelle,1950-04-18,France,France,0,FAIBLE,Gestionnaire de fonds,Finance,HNWI,2459481.81,263786.13,physique,False,,False,False,False,clear,clear,2020-06-16
CLI_0722,Renaud,Colette,1975-02-05,France,France,0,FAIBLE,Chef d'entreprise,Commerce,HNWI,1000000.0,107720.78,physique,False,,False,False,False,clear,clear,2018-08-16
CLI_0723,Marty,Émile,1991-11-04,Spain,Belgium,0,FAIBLE,Avocat d'affaires,Juridique,mass_affluent,258002.83,21141.13,physique,False,,False,False,False,clear,clear,2019-07-21
